Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Reference_Parameter,V_times_I,Current_sq,Voltage_sq,Current_x_Duration
TRN-0767,27.0091,89.3887,31.1747,24.0991,18.2747,18.1538,23.0462,65.1731,35.2858,2414.30833717,7990.33968769,729.49148281,2154.18722017
TRN-0437,25.3163,24.303,33.4231,57.0072,14.28,12.2727,18.7394,78.7804,19.2354,615.2620389,590.635809,640.9150456899999,1385.4459816
TRN-0502,31.4814,15.7485,22.313,54.752,16.6856,13.4554,22.2083,63.0366,19.7031,495.7848279,248.01525225,991.07854596,862.261872
TRN-0413,23.8614,99.6453,27.3515,52.786,17.422,17.7966,21.1059,58.3409,40.8523,2377.67636142,9929.185812090001,569.3664099599999,5259.8768058000005
TRN-0735,26.086,76.1449,37.1549,29.5568,16.9605,16.7213,21.3601,54.0255,29.7533,1986.3158614000001,5798.045796010001,680.479396,2250.5995803200003
TRN-0249,15.2693,100.304,34.0973,32.5533,12.9218,14.867,15.5072,30.5176,40.5863,1531.5718672,10060.892416,233.15152249,3265.2262032
TRN-0941,26.4406,81.4135,28.2367,48.9851,17.6256,17.3812,22.0976,32.9076,29.618,2152.6217881,6628.15798225,699.10532836,3988.0484388500004
TRN-0644,22.3928,21.7817,18.0,17.6499,12.3418,10.3495,16.293,43.2368,15.8306,487.75325176000007,474.44245489,501.43749184000006,384.44482683
TRN-0004,15.8587,26.0792,30.945,29.2205,9.2522,8.8999,12.1474,35.7616,15.4348,413.58220904,680.12467264,251.49836569,762.0472636000001
TRN-0102,15.3713,82.2769,40.7093,24.3331,12.0642,13.5868,14.6883,31.9827,29.6686,1264.70291297,6769.48827361,236.27686369,2002.0520353900001
TRN-0310,17.7259,93.4655,30.4254,9.3407,13.8355,15.1421,16.6845,43.4387,34.339,1656.76010645,8735.799690250002,314.20753081,873.0331958500001
TRN-0653,11.3197,81.8708,23.3696,20.6582,9.9817,11.3997,11.2124,36.3911,23.001,926.75289476,6702.827892640001,128.13560808999998,1691.30336056
TRN-0115,28.8054,58.7016,35.5128,57.6561,17.5856,16.3149,22.4877,65.3874,23.0506,1690.9230686399999,3445.87784256,829.7510691599999,3384.50531976
TRN-0772,29.2843,55.6198,36.0893,55.5212,17.8595,16.5567,22.9917,15.8876,23.1953,1628.78690914,3093.5621520399995,857.5702264900001,3088.0780397599997
TRN-0831,18.7826,102.8008,35.3483,23.859,14.421,15.9943,16.9964,53.0225,43.4195,1930.8663060799997,10568.004480639998,352.78606275999994,2452.7242872
TRN-0705,8.2692,25.6949,31.0763,11.3228,5.3401,6.1135,6.6989,39.6231,12.5064,212.47626707999999,660.22788601,68.37966863999999,290.93821372
TRN-0991,31.3945,56.8214,40.6793,37.536,18.3479,16.9601,23.7599,53.2477,24.1357,1783.8794423,3228.6714979599997,985.61463025,2132.8480704
TRN-0862,16.9245,33.0504,36.7006,42.7713,10.4439,10.0715,13.4578,57.3797,17.5038,559.3614948,1092.3289401600002,286.43870024999995,1413.60857352
TRN-0229,14.9486,51.2987,47.6404,16.062,10.0847,11.0032,13.0154,40.751,20.6136,766.84374682,2631.5566216899997,223.46064196000003,823.9597194
TRN-0696,19.9703,69.0999,46.7115,35.8717,14.0227,14.7328,17.7988,55.6225,30.0941,1379.9457329700003,4774.796180010001,398.8128820900001,2478.73088283
TRN-0371,8.4715,19.0963,37.7212,24.6285,5.5421,6.063,7.3369,59.883,13.5288,161.77430545,364.66867369,71.76631225000001,470.31322455
TRN-0819,17.2999,23.0813,37.999,20.686,10.0065,9.4349,13.3861,60.0238,16.4621,399.30418187,532.74640969,299.28654001,477.4597718
TRN-0107,16.1498,53.7524,24.6296,36.9404,11.0133,10.8826,13.8872,35.324,16.8455,868.09050952,2889.3205057600003,260.81604003999996,1985.63515696
TRN-0017,15.8688,16.7878,29.9819,37.0965,8.8732,8.0324,11.9012,45.7346,15.0326,266.40224064,281.83022884,251.81881344,622.7686227
TRN-0196,28.5086,20.9697,30.8619,45.7868,15.5239,12.9922,20.4713,56.8221,19.7101,597.81678942,439.72831808999996,812.7402739600001,960.1354599599999
TRN-0548,11.0253,69.5239,28.2345,57.4589,9.5924,11.0881,11.7175,55.009,21.1399,766.5218546699999,4833.5726712099995,121.55724009,3994.76681771
TRN-0525,9.5113,33.9672,37.9995,40.471,6.9494,7.6298,8.9024,47.3362,15.1242,323.07222936,1153.77067584,90.46482769,1374.6865511999997
TRN-0687,29.9997,106.7406,47.4892,50.5266,20.7767,21.1299,26.0691,55.6824,57.2566,3202.18597782,11393.55568836,899.98200009,5393.23959996
TRN-0637,28.1778,101.9614,46.7242,5.1181,19.2773,19.9162,23.9894,55.4093,50.626,2873.04793692,10396.12708996,793.98841284,521.84864134
TRN-0790,11.0441,36.6588,49.2146,45.1862,7.7952,8.7153,10.2325,51.3039,20.4399,404.86345308,1343.86761744,121.97214481,1656.4718685599998
TRN-0337,24.7539,95.1678,30.4097,7.7587,17.2067,17.6076,21.1211,62.9772,37.6123,2355.77420442,9056.91015684,612.7555652100001,738.37840986
TRN-0776,20.4738,40.3826,41.5696,36.864,12.6427,12.2225,16.7908,53.4398,19.2865,826.78527588,1630.7543827599998,419.17648644,1488.6641663999997
TRN-0882,16.6046,62.6201,20.6738,56.6195,12.4968,12.4027,15.5819,36.5569,19.8233,1039.78171246,3921.27692401,275.71274116000006,3545.51875195
TRN-0235,14.5684,107.6301,39.9672,6.4811,13.4309,15.8185,15.7473,46.4148,49.1812,1567.99834884,11584.238426009999,212.23827856000003,697.5614411099999
TRN-0112,8.0142,60.8575,28.5069,33.4378,7.7383,9.1334,9.0903,64.7652,15.6204,487.72417650000006,3703.63530625,64.22740164000001,2034.9409135000003
TRN-0296,14.8834,47.7957,30.2891,13.1237,9.9603,10.1437,12.5896,65.077,16.4399,711.36252138,2284.42893849,221.51559556,627.25642809
TRN-0809,27.2252,27.563,26.0366,22.9568,15.0208,12.9747,19.8833,80.3398,18.8413,750.4081876,759.7189689999999,741.2115150400001,632.7582784
TRN-0853,19.4248,90.8578,42.6535,7.9696,14.7149,16.0781,17.7581,53.2609,36.753,1764.89459344,8255.139820839999,377.32285504000004,724.1003228799999
TRN-0529,31.0312,81.3554,30.7886,32.5102,19.8275,25.595,25.174,47.8984,31.6224,2524.55568848,6618.701109160001,962.9353734399999,2644.8803250799997
TRN-0874,21.7457,52.85,38.0608,53.9387,14.0088,13.5919,1.0,63.0673,20.8285,1149.260245,2793.1225,472.87546848999995,2850.660295
TRN-0293,23.6339,86.7762,33.2134,26.0206,16.5715,16.8931,20.2296,47.5054,33.6492,2050.8600331800003,7530.108886440001,558.5612292100001,2257.96878972
TRN-0386,24.1553,87.6288,31.6699,9.5358,16.7324,16.8579,20.8384,37.0967,33.0113,2116.69995264,7678.80658944,583.47851809,835.61071104
TRN-0001,28.6557,37.7881,19.8451,49.0661,16.5184,14.4007,21.5919,60.3044,20.1476,1082.84445717,1427.94050161,821.1491424899999,1854.11469341
TRN-0483,28.1686,30.8848,47.1226,31.0161,15.6773,13.958,20.8884,49.9856,22.8391,869.98157728,953.8708710399999,793.47002596,957.92604528
TRN-0127,31.9221,26.6474,39.91,58.3026,17.1866,14.5966,22.8735,43.6359,22.4999,850.64096754,710.08392676,1019.02046841,1553.61270324
TRN-0207,16.4512,87.7723,18.0,18.5651,13.0139,13.8086,15.8387,34.7912,26.7392,1443.95966176,7703.97664729,270.64198144,1629.50152673
TRN-0471,27.1316,40.1931,50.0495,59.2364,15.9906,14.7284,21.0562,65.685,26.8539,1090.50311196,1615.4852876100001,736.1237185599999,2380.8945488400004
TRN-0059,30.7887,106.5889,44.7605,54.8665,21.3848,21.588,35.7555,55.686,55.6198,3281.7336654299997,11361.193603209998,947.9440476899999,5848.15988185
TRN-0063,27.5392,38.1989,35.1752,12.4804,15.2211,13.532,20.2284,69.7442,19.9811,1051.9671468800002,1459.1559612100002,758.4075366400001,476.73755156
TRN-0698,13.6327,45.7725,28.7424,15.8314,9.2535,9.6527,11.532,46.4299,16.0087,624.00276075,2095.12175625,185.85050929,724.6427565
TRN-0960,24.9995,20.1043,45.4578,57.462,14.2425,12.5571,19.3371,44.5012,20.9081,502.59744785,404.18287848999995,624.9750002500001,1155.2332866
TRN-0899,14.9915,18.5185,35.0207,17.393,8.2577,7.9147,10.9201,35.7485,14.8891,277.62009275,342.93484225,224.74507225000002,322.0922705
TRN-0100,21.3697,98.1157,35.5882,6.5734,15.6299,16.7153,19.2324,49.4543,40.8155,2096.70307429,9626.69058649,456.6640780900001,644.9537423800001
TRN-0292,17.4334,47.8325,29.7571,5.9921,17.1563,11.1729,14.0808,78.7172,16.7479,833.8831055,2287.9480562500003,303.92343556,286.61712325
TRN-0789,8.159,75.9748,31.6705,28.6888,8.5246,10.3218,9.8852,59.4848,22.5855,619.8783932000001,5772.17023504,66.56928100000002,2179.62584224
TRN-0883,20.0684,50.751,37.9395,44.2971,20.5106,12.7888,16.5123,50.9035,19.4832,1018.4913683999999,2575.6640009999996,402.74067856,2248.1221221
TRN-0987,8.9208,80.0837,21.4928,31.7022,9.0013,10.7514,10.3396,80.3354,21.0958,714.41067096,6413.399005689999,79.58067264,2538.82947414
TRN-0845,20.8759,61.2433,21.7204,5.906,13.325,12.9631,16.6578,58.0203,18.2318,1278.50900647,3750.7417948899997,435.8032008100001,361.7029298
TRN-0519,12.9126,55.1864,41.4512,58.3725,10.086,11.2424,12.5973,57.737,18.5291,712.59990864,3045.53874496,166.73523876,3221.3681340000003
TRN-0170,22.0985,55.2047,44.9647,31.4216,13.6698,13.7222,17.7092,52.3794,21.3338,1219.94106295,3047.55890209,488.34370225000004,1734.6200015200002
TRN-0803,14.8867,75.4868,18.0,7.5017,11.0816,11.7859,13.2672,44.839,19.2982,1123.74934556,5698.25697424,221.61383689,566.27932756
TRN-0414,14.0512,70.4544,45.052,55.2408,11.3593,12.7422,13.8951,60.6659,27.6443,989.96886528,4963.822479360001,197.43622144,3891.9574195200003
TRN-0347,31.3892,61.6279,30.734,59.4728,19.219,17.6853,24.8014,77.0681,23.7916,1934.4504786799998,3797.9980584099994,985.28187664,3665.1837711199996
TRN-0022,10.984,63.6764,34.8429,45.5198,9.0669,10.3063,11.1205,29.858,21.5988,699.4215776,4054.6839169600003,120.648256,2898.53699272
TRN-0534,9.9767,102.2508,27.3341,52.6467,10.9906,13.3539,12.5827,12.1712,38.8217,1020.1255563599999,10455.22610064,99.53454288999998,5383.167192360001
TRN-0690,19.3418,107.1489,26.47,17.3647,15.2982,16.7083,16.9269,58.3653,45.6354,2072.4525940199997,11480.88677121,374.10522724,1860.6085038299998
TRN-0021,25.4376,105.8126,24.01,17.6411,17.9464,18.4169,21.6122,51.5824,45.8638,2691.61859376,11196.30631876,647.07149376,1866.6506578600001
TRN-0280,27.7531,100.6147,29.6118,29.7973,19.0287,19.2137,23.3513,64.087,43.5179,2792.36983057,10123.31785609,770.23455961,2998.04640031
TRN-0366,24.3028,79.2742,39.3552,10.3422,16.3572,16.5962,20.5079,46.8445,30.8484,1926.58502776,6284.398785639999,590.6260878400001,819.86963124
TRN-0775,29.5407,41.2186,43.8119,6.1275,16.6176,15.0835,21.8808,48.6293,22.324,1217.62629702,1698.9729859600002,872.6529564900001,252.56697150000002
TRN-0274,30.8093,80.8853,32.2866,32.2677,19.4915,18.5482,24.6741,53.8304,31.928,2492.01947329,6542.43175609,949.21296649,2609.9825948099997
TRN-0404,23.7474,48.4547,23.1116,46.5521,14.4691,13.4609,18.3451,48.0412,19.5522,1150.67314278,2347.8579520900003,563.93900676,2255.6680398700005
TRN-0139,20.8691,25.8051,33.1449,7.2908,11.1923,10.2307,14.7645,59.8275,16.6329,538.52921241,665.90318601,435.51933481,188.13982307999999
TRN-0325,26.5393,44.1499,20.0222,45.7095,15.6498,13.8113,20.1295,60.542,19.3421,1171.7074410700002,1949.2136700100002,704.33444449,2018.06985405
TRN-0155,25.4113,48.2705,35.1281,17.6202,15.2911,14.2782,19.8332,46.3663,20.6212,1226.61615665,2330.04117025,645.73416769,850.5358641
TRN-0756,18.5486,32.1192,32.1721,47.2999,11.1649,10.5368,14.573,52.4955,17.5281,595.76619312,1031.64300864,344.05056196000004,1519.23494808
TRN-0679,30.3557,91.8033,35.0595,45.8747,19.865,19.5118,24.6688,53.0942,39.1206,2786.7534338099995,8427.84589089,921.4685224899999,4211.448846509999
TRN-0837,22.8665,30.6578,36.9534,24.3963,15.1315,16.2079,16.7916,45.8619,18.3588,701.0365836999999,939.9007008400001,522.8768222499999,747.9368861400001
TRN-0160,30.0586,32.3412,37.7249,9.3042,16.3571,14.3251,21.5508,54.612,21.2713,972.13119432,1045.9532174400001,903.5194339599999,300.90899304
TRN-0058,31.3506,109.6014,35.8066,50.6344,21.7,21.5969,27.0793,57.1371,55.8411,3436.06965084,12012.46688196,982.86012036,5549.6011281599995
TRN-0357,13.0874,48.0294,42.0912,28.1127,9.6031,10.4584,12.469,52.8484,17.6333,628.5799695600001,2306.8232643600004,171.28003876000002,1350.23611338
TRN-0964,17.1665,43.9713,47.3783,13.5215,10.8962,11.3229,14.2006,49.4543,19.9834,754.83332145,1933.47522369,294.68872224999996,594.55793295
TRN-0594,31.7607,60.7084,33.7976,47.1394,19.2807,17.6694,24.8962,49.0986,24.0277,1928.14127988,3685.5098305599995,1008.74206449,2861.75755096
TRN-0520,20.2427,35.2642,36.7994,8.5725,11.3985,11.1055,14.7262,66.0157,17.8961,713.84262134,1243.56380164,409.76690328999996,302.30235450000004
TRN-0495,22.6527,78.1419,34.0494,41.5444,15.8485,16.0008,20.0946,47.2861,28.8206,1770.1250181300002,6106.156535610001,513.14481729,3246.3583503600007
TRN-0328,8.935,70.4062,39.5264,32.159,8.5375,10.6639,10.031,45.449,23.2713,629.079397,4957.03299844,79.834225,2264.1929858
TRN-0152,30.236,74.725,22.1657,13.3417,19.1212,17.8014,23.953,34.737,26.2554,2259.3851,5583.8256249999995,914.2156960000001,996.9585324999999
TRN-0962,19.9277,91.0498,37.7678,56.4853,15.2122,16.215,18.7176,44.0866,36.8685,1814.4130994600002,8290.06608004,397.11322729000005,5142.975267940001
TRN-0990,26.8625,67.5097,36.0548,44.896,17.1685,16.3352,21.811,34.2837,28.0254,1813.47931625,4557.559594089999,721.59390625,3030.9154912
TRN-0740,28.0295,103.8628,36.1283,6.1492,19.0844,19.44,23.6415,48.6006,48.3109,2911.2223526,10787.481223839999,785.65287025,638.67312976
TRN-0812,8.5155,86.0259,29.6979,10.0395,8.8374,11.0558,10.0591,57.7836,26.1854,732.5535514499999,7400.455470809999,72.51374024999998,863.6570230499999
TRN-0079,21.2508,94.7546,38.0479,17.6921,15.5653,16.2966,18.7659,23.5672,38.6996,2013.6110536800002,8978.43422116,451.59650064000004,1676.4078586599999
TRN-0008,16.3568,100.6456,27.8161,43.0531,13.7975,15.3252,16.3612,64.6641,40.05,1646.23995008,10129.536799360001,267.54490624,4333.10508136
TRN-0865,9.9448,45.6114,22.4851,47.8265,7.713,8.1738,9.3757,51.8502,14.7227,453.59625072000006,2080.3998099600003,98.89904704000001,2181.4336221000003
TRN-0909,10.9793,47.4117,37.106,33.0558,8.1981,9.362,10.0748,55.9068,16.3132,520.5472778100001,2247.8692968900004,120.54502849,1567.2316728600001
TRN-0693,16.6508,72.2498,37.118,36.5301,12.4433,13.3031,15.5018,77.6366,25.539,1203.01696984,5220.033600039999,277.24914064,2639.2924189799996
TRN-0427,21.5946,80.6941,19.9261,48.8104,15.272,15.2728,18.9574,48.5895,25.4469,1742.5568118600002,6511.537774810001,466.32674915999996,3938.71129864
TRN-0595,8.7473,59.1484,29.0356,9.764,7.646,9.0648,9.2381,55.1136,15.0574,517.38879932,3498.5332225600005,76.51525728999998,577.5249775999999
TRN-0086,8.299,38.1623,29.2119,41.8582,6.5322,7.5852,7.9413,57.9677,14.3793,316.7089277,1456.3611412900002,68.87340099999999,1597.4051858599998
TRN-0338,23.8341,19.4216,36.1564,8.3279,12.4987,11.0045,16.7929,39.7972,17.556,462.89635656,377.19854656000007,568.06432281,161.74114264
TRN-0745,16.5307,105.1387,45.288,58.565,14.3957,16.4442,17.1558,35.4316,18.6752,1738.01630809,11054.14623769,273.26404249,6157.4479655
TRN-0256,17.645,28.3906,40.9344,39.962,10.5166,10.0301,14.1336,18.6089,17.3983,500.952137,806.0261683599999,311.346025,1134.5451572
TRN-0412,30.6871,101.6972,34.5462,27.1574,20.6696,20.5741,25.6762,43.8239,46.3496,3120.79214612,10342.32048784,941.69810641,2761.8315392799996
TRN-0073,25.9467,99.2373,38.3006,24.3131,18.2167,18.773,22.4057,42.8541,44.0862,2574.88045191,9848.041711290001,673.23124089,2412.76639863
TRN-0836,11.3923,89.2344,39.1595,59.9745,10.9529,13.1016,13.2032,58.1531,32.8614,1016.58505512,7962.7781433599985,129.78449929,5351.7885228
TRN-0907,9.433,32.4186,50.2549,16.8465,11.9059,7.6211,8.2026,50.3169,20.0939,305.8046538,1050.96562596,88.981489,546.1399448999999
TRN-0010,28.6079,69.1926,27.2581,40.2768,17.9159,16.5888,22.8275,53.0851,25.8781,1979.45498154,4787.61589476,818.41194241,2786.85651168
TRN-0569,27.6118,92.0571,36.6811,42.2679,18.5669,18.6258,22.8757,40.0431,38.7324,2541.86223378,8474.509660410002,762.4114992399999,3891.06029709
TRN-0528,8.5617,24.5077,44.9333,6.3482,5.669,6.6036,7.5,61.0969,14.2798,209.82757509,600.62735929,73.30270689,155.57978114
TRN-0983,29.4688,17.7436,33.5759,43.7144,15.3535,13.0609,20.5369,47.1622,20.0059,522.88259968,314.83534096000005,868.4101734400001,775.65082784
TRN-0760,31.1008,93.8091,38.0847,57.8627,20.76,20.5065,25.8765,55.4406,42.5878,2917.53805728,8800.14724281,967.25976064,5428.0478105699995
TRN-0547,8.4849,99.8539,44.2752,43.2362,9.9363,12.819,11.4051,50.535,40.8455,847.25035611,9970.801345209999,71.99352800999999,4317.30319118
TRN-0376,17.5322,81.2201,46.1176,40.8133,13.0548,14.5056,15.8591,79.6941,32.7707,1423.96703722,6596.70464401,307.37803684,3314.86030733
TRN-0600,14.0661,84.1703,25.8325,46.2828,11.8873,13.3135,14.1282,36.08,26.6367,1183.94785683,7084.63940209,197.85516921,3895.63716084
TRN-0029,21.3349,46.1014,34.2588,5.2606,12.5252,12.1878,16.1059,63.5447,18.5534,983.56875886,2125.33908196,455.17795801000005,242.52102484
TRN-0039,15.0679,82.3924,27.7559,53.5868,10.1403,19.8333,15.3618,57.5077,27.3712,1241.48044396,6788.50757776,227.04161041,4415.145060319999
TRN-0033,20.2632,93.7754,33.5299,33.6812,15.3049,16.2077,18.5165,72.5603,37.2946,1900.1896852800003,8793.825645160001,410.59727424000005,3158.46800248
TRN-0833,9.3932,15.4321,32.6449,7.6237,5.4199,5.5241,7.3907,47.3802,12.4673,144.95680172000002,238.14971041,88.23220624000001,117.64970077000001
TRN-0390,19.3037,86.3268,39.0552,48.9097,14.7924,15.7134,17.9805,22.1999,33.9185,1666.4266491600001,7452.316398240001,372.63283369,4222.21788996
TRN-0044,29.26,109.6202,29.7864,22.7548,20.2331,20.4709,24.7869,35.2815,52.5159,3207.487052,12016.58824804,856.1476000000001,2494.38572696
TRN-0452,19.0424,94.3785,41.6341,21.8384,14.7669,16.189,17.6107,47.4642,39.034,1797.1931484000002,8907.301262250001,362.61299776000004,2061.0754344
TRN-0228,10.1831,25.6679,37.4147,15.7114,6.1981,6.7544,8.0825,60.7987,13.6425,261.37879248999997,658.84109041,103.69552560999999,403.27864406
TRN-0432,10.4138,55.6913,32.6882,40.139,10.7131,2.667,10.4162,58.3703,15.8323,579.95805994,3101.5208956899996,108.44723044,2235.3930907
TRN-0898,26.7175,47.5673,35.3142,45.1466,16.3394,14.9931,21.1996,33.4623,21.6868,1270.87933775,2262.64802929,713.82480625,2147.50186618
TRN-0204,24.7316,43.7365,37.4064,31.1994,14.6743,13.4906,19.0906,60.7113,20.4819,1081.6736234,1912.88143225,611.65203856,1364.5525581
TRN-0121,19.018,17.826,43.742,43.2296,1.7456,10.1924,14.6032,35.4098,18.3173,339.01486800000004,317.766276,361.684324,770.6108495999999
TRN-0902,28.3028,73.1395,45.6515,57.1996,18.1078,17.6794,23.3092,41.0806,32.6957,2070.0526406,5349.38646025,801.0484878400001,4183.5501441999995
TRN-0183,30.8671,51.742,18.0,17.4126,18.049,15.8019,23.282,26.729,21.0361,1597.1254882,2677.234564,952.77786241,900.9627492
TRN-0634,13.8956,58.478,45.3235,55.4579,10.3178,11.3468,12.8722,68.3149,19.5508,812.5868968,3419.676484,193.08769936,3243.0670762000004
TRN-0378,21.3745,17.0531,38.5025,54.46,11.9475,10.3384,16.2741,42.3971,17.8967,364.50148595,290.80821961000004,456.86925025000005,928.7118260000001
TRN-0814,30.3615,58.1783,33.7793,29.3668,18.1696,16.7122,23.3428,41.7268,23.0081,1766.38045545,3384.71459089,921.82068225,1708.51050044
TRN-0396,30.3569,41.0262,28.9521,19.2467,16.9297,14.9258,22.1304,37.034,20.9096,1245.42825078,1683.1490864400002,921.5413776099999,789.6189635400001
TRN-0663,31.9783,109.3958,31.4348,44.0483,21.8455,21.4674,27.2844,44.6375,54.3652,3498.2917111399997,11967.441057639999,1022.61167089,4818.699017139999
TRN-0193,8.8136,104.1247,23.7841,53.9583,10.6197,13.0278,11.8825,66.9895,39.5565,917.71345592,10841.953150090001,77.67954495999999,5618.39180001
TRN-0163,26.8467,50.4581,37.9266,8.6355,15.6853,14.5305,20.1717,54.5794,20.7763,1354.63347327,2546.0198556100004,720.74530089,435.73092255000006
TRN-0951,16.8647,40.1412,23.5961,19.1775,10.2588,9.7996,13.1537,53.8028,15.8285,676.9692956399999,1611.3159374399997,284.41810609,769.8078629999999
TRN-0453,31.6677,82.2572,33.8737,25.2574,20.0473,19.1506,25.5127,65.8802,33.1281,2604.8963324399997,6766.246951839999,1002.84322329,2077.60300328
TRN-0247,30.139,68.3414,19.0017,23.2784,18.2733,16.743,23.1979,36.1587,22.9371,2059.7414545999995,4670.546953959999,908.3593209999999,1590.87844576
TRN-0892,20.9863,19.4037,37.8768,46.298,11.6783,10.6496,15.2556,31.9236,17.6804,407.21186931,376.50357369,440.42478769,898.3525026000001
TRN-0841,29.8949,91.0083,27.9446,15.6917,19.3979,18.9882,24.2031,42.8908,35.6834,2720.68402767,8282.510668890001,893.7050460099999,1428.07494111
TRN-0233,15.3672,38.6916,36.452,59.6472,6.9692,3.8644,12.7546,41.3043,17.8643,594.58155552,1497.0399105600002,236.15083584,2307.84560352
TRN-0896,16.8148,26.4401,32.9144,53.3421,10.6575,9.7959,13.985,46.5964,16.8823,444.58499348000004,699.07888801,282.73749904000005,1410.3704582100002
TRN-0572,9.7781,45.8148,36.6675,50.8468,7.8509,8.7594,9.9697,30.3101,16.5207,447.98169588,2098.99589904,95.61123961,2329.53597264
TRN-0377,25.8767,71.6325,26.5204,14.8354,16.5446,15.9533,20.6098,49.2504,24.5441,1853.61271275,5131.215056249999,669.6036028899999,1062.6967905
TRN-0402,20.3494,47.6153,20.0764,38.3104,14.6877,18.0815,16.1271,60.5635,17.3125,968.9427858199999,2267.21679409,414.09808036,1824.16118912
TRN-0692,21.0089,88.0631,36.4225,28.2623,24.9495,16.0915,18.8807,56.9598,33.5906,1850.10886159,7755.109581610001,441.37387921000004,2488.8657511300003
TRN-0524,26.783,33.5773,29.6182,6.2275,14.7745,13.1842,19.3179,34.1612,18.9352,899.3008259000001,1127.43507529,717.3290890000001,209.10263575000002
TRN-0686,17.2166,40.7619,36.5746,56.3485,10.9047,10.5972,13.8475,47.2079,17.7028,701.7813275399999,1661.5324916099999,296.41131556,2296.87192215
TRN-0479,19.153,39.1288,27.4245,59.066,14.4508,18.5147,15.8739,49.9218,18.1799,749.4339064,1531.06298944,366.8374089999999,2311.1817008
TRN-0731,13.9035,89.1543,36.5661,28.288,11.6396,13.7202,13.5417,53.827,31.8838,1239.55681005,7948.489208490001,193.30731224999997,2521.9968384000003
TRN-0099,20.2736,98.1302,26.7456,46.5455,15.4839,16.3896,19.0144,42.5996,38.4013,1989.45242272,9629.53615204,411.01885695999994,4567.5192240999995
TRN-0817,10.3326,92.2829,31.1727,49.2921,10.5226,12.7387,12.1273,45.9361,32.0033,953.52229254,8516.13363241,106.76262275999999,4548.81793509
TRN-0277,27.884,80.7621,35.9598,51.4908,18.1225,17.7811,22.8208,31.7943,32.0756,2251.9703964,6522.516796410001,777.517456,4158.5051386800005
TRN-0493,20.1257,27.8475,37.8216,40.1598,11.5988,10.7917,15.3087,48.7406,18.2107,560.45043075,775.48325625,405.0438004899999,1118.3500305
TRN-0726,20.0636,36.2696,21.0752,16.9709,11.9,10.664,15.1836,52.3788,16.4284,727.69874656,1315.48388416,402.54804496,615.52775464
TRN-0330,26.031,19.3516,38.3725,38.5153,13.8593,12.1453,18.3326,50.1899,19.5005,503.7414996,374.48442256000004,677.6129609999999,745.3326794800001
TRN-0117,23.1148,32.8453,34.0878,15.1929,13.1449,11.8919,17.2516,51.8169,18.1669,759.21254044,1078.81373209,534.29397904,499.01535837
TRN-0840,8.9498,57.5485,34.0731,6.2441,7.4276,8.9841,9.0359,49.734,15.7433,515.0475653,3311.8298522499995,80.09892004,359.33858885
TRN-0640,11.8036,103.8967,40.1589,32.5814,14.9657,18.8878,13.5683,61.162,44.2449,1226.35508812,10794.524270889999,139.32497296,3385.09994138
TRN-0576,9.2718,33.9917,26.1932,21.3669,6.3612,6.8259,8.2625,60.8207,12.9188,315.16424406000004,1155.4356688900002,85.96627524000002,726.2972547300001
TRN-0815,19.7839,44.4744,35.2429,41.0408,12.316,11.8512,16.0196,42.8264,18.7609,879.87708216,1977.9722553600002,391.40269921,1825.26495552
TRN-0048,14.4827,83.324,29.2952,44.22,12.0149,13.4732,14.4046,38.866,27.2094,1206.7564948,6942.888975999999,209.74859929,3684.5872799999997
TRN-0783,21.1949,108.7053,26.2056,47.5161,16.633,17.8845,20.0756,49.4543,48.7174,2303.99796297,11816.842248089999,449.22378601,5165.25190533
TRN-0632,31.9735,69.2267,37.9105,34.68,19.336,18.1544,24.6004,45.4908,29.468,2213.4198924499997,4792.335992889999,1022.3047022500001,2400.781956
TRN-0766,23.4755,92.6999,25.5168,7.1791,16.4879,16.7331,19.9848,48.9082,34.1003,2176.17650245,8593.27146001,551.09910025,665.50185209
TRN-0241,17.2696,76.3134,34.1474,6.8534,12.628,13.5151,15.3496,45.6354,25.6781,1317.9018926400001,5823.73501956,298.23908416,523.00625556
TRN-0810,23.8527,97.2547,35.4709,33.6235,17.4008,17.9167,21.4636,64.1445,41.3538,2319.78718269,9458.47667209,568.95129729,3270.04340545
TRN-0301,31.3955,107.7199,28.1927,21.7747,19.3311,28.0601,26.6706,41.9273,51.0155,3381.9201204499996,11603.576856009999,985.67742025,2345.56850653
TRN-0984,28.7539,86.5251,31.709,38.5884,19.0654,18.6212,23.9913,43.3456,34.1487,2487.93407289,7486.592930009999,826.7867652100001,3338.86516884
TRN-0054,30.4531,88.0644,32.0545,34.9604,19.8072,19.2231,24.8046,80.5923,35.5919,2681.83397964,7755.338547360001,927.3912996099999,3078.7666497600003
TRN-0866,10.0427,38.7344,30.3281,48.4402,0.0,7.9897,9.259,30.3878,14.4958,388.99795888,1500.35374336,100.85582329,1876.30208288
TRN-0180,16.0409,26.3495,35.8273,56.5978,9.5647,9.0462,12.8008,33.9355,16.4986,422.66969455,694.29615025,257.31047281,1491.3237311
TRN-0832,26.5757,84.5292,46.3478,32.8302,17.8573,17.963,22.2743,74.1483,37.7818,2246.42266044,7145.185652640001,706.26783049,2775.1105418399998
