Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Validity_Label,S1_minus_S2,S1_minus_S3,S2_minus_S3
TRN-0776,20.4738,40.3826,41.5696,36.864,12.6427,12.2225,16.7908,53.4398,Valid,0.42019999999999946,-4.148100000000001,-4.568300000000001
TRN-0882,16.6046,62.6201,20.6738,56.6195,12.4968,12.4027,15.5819,36.5569,Valid,0.09410000000000096,-3.085099999999999,-3.1792
TRN-0235,14.5684,107.6301,39.9672,6.4811,13.4309,15.8185,15.7473,46.4148,Valid,-2.387600000000001,-2.3164,0.07120000000000104
TRN-0112,8.0142,60.8575,28.5069,33.4378,7.7383,9.1334,9.0903,64.7652,Valid,-1.3951000000000002,-1.3519999999999994,0.043100000000000804
TRN-0296,14.8834,47.7957,30.2891,13.1237,9.9603,10.1437,12.5896,65.077,Valid,-0.18340000000000067,-2.6293000000000006,-2.4459
TRN-0809,27.2252,27.563,26.0366,22.9568,15.0208,12.9747,19.8833,80.3398,Valid,2.046099999999999,-4.862499999999999,-6.908599999999998
TRN-0853,19.4248,90.8578,42.6535,7.9696,14.7149,16.0781,17.7581,53.2609,Valid,-1.363199999999999,-3.043199999999999,-1.6799999999999997
TRN-0529,31.0312,81.3554,30.7886,32.5102,19.8275,25.595,25.174,47.8984,Invalid,-5.767499999999998,-5.346499999999999,0.4209999999999994
TRN-0874,21.7457,52.85,38.0608,53.9387,14.0088,13.5919,1.0,63.0673,Invalid,0.41690000000000005,13.0088,12.5919
TRN-0293,23.6339,86.7762,33.2134,26.0206,16.5715,16.8931,20.2296,47.5054,Valid,-0.3216000000000001,-3.658100000000001,-3.336500000000001
TRN-0386,24.1553,87.6288,31.6699,9.5358,16.7324,16.8579,20.8384,37.0967,Valid,-0.1255000000000024,-4.106000000000002,-3.9804999999999993
TRN-0001,28.6557,37.7881,19.8451,49.0661,16.5184,14.4007,21.5919,60.3044,Valid,2.1176999999999992,-5.073499999999999,-7.1911999999999985
TRN-0483,28.1686,30.8848,47.1226,31.0161,15.6773,13.958,20.8884,49.9856,Valid,1.7193000000000005,-5.2111,-6.930400000000001
TRN-0127,31.9221,26.6474,39.91,58.3026,17.1866,14.5966,22.8735,43.6359,Valid,2.589999999999998,-5.686900000000001,-8.2769
TRN-0207,16.4512,87.7723,18.0,18.5651,13.0139,13.8086,15.8387,34.7912,Valid,-0.7947000000000006,-2.8247999999999998,-2.030099999999999
TRN-0471,27.1316,40.1931,50.0495,59.2364,15.9906,14.7284,21.0562,65.685,Valid,1.2622,-5.0656,-6.3278
TRN-0059,30.7887,106.5889,44.7605,54.8665,21.3848,21.588,35.7555,55.686,Invalid,-0.2032000000000025,-14.3707,-14.167499999999997
TRN-0063,27.5392,38.1989,35.1752,12.4804,15.2211,13.532,20.2284,69.7442,Valid,1.6890999999999998,-5.007300000000001,-6.696400000000001
TRN-0698,13.6327,45.7725,28.7424,15.8314,9.2535,9.6527,11.532,46.4299,Valid,-0.39919999999999867,-2.2784999999999993,-1.8793000000000006
TRN-0960,24.9995,20.1043,45.4578,57.462,14.2425,12.5571,19.3371,44.5012,Valid,1.6853999999999996,-5.0946,-6.779999999999999
TRN-0899,14.9915,18.5185,35.0207,17.393,8.2577,7.9147,10.9201,35.7485,Valid,0.34299999999999997,-2.6624,-3.0054
TRN-0100,21.3697,98.1157,35.5882,6.5734,15.6299,16.7153,19.2324,49.4543,Valid,-1.0854,-3.602499999999999,-2.5170999999999992
TRN-0292,17.4334,47.8325,29.7571,5.9921,17.1563,11.1729,14.0808,78.7172,Invalid,5.983400000000001,3.0755000000000017,-2.9078999999999997
TRN-0789,8.159,75.9748,31.6705,28.6888,8.5246,10.3218,9.8852,59.4848,Valid,-1.7972000000000001,-1.3605999999999998,0.4366000000000003
TRN-0883,20.0684,50.751,37.9395,44.2971,20.5106,12.7888,16.5123,50.9035,Invalid,7.7218,3.9983000000000004,-3.7234999999999996
TRN-0987,8.9208,80.0837,21.4928,31.7022,9.0013,10.7514,10.3396,80.3354,Valid,-1.7500999999999998,-1.3383000000000003,0.4117999999999995
TRN-0845,20.8759,61.2433,21.7204,5.906,13.325,12.9631,16.6578,58.0203,Valid,0.36189999999999856,-3.3328000000000024,-3.694700000000001
TRN-0519,12.9126,55.1864,41.4512,58.3725,10.086,11.2424,12.5973,57.737,Valid,-1.1563999999999997,-2.5113000000000003,-1.3549000000000007
TRN-0170,22.0985,55.2047,44.9647,31.4216,13.6698,13.7222,17.7092,52.3794,Valid,-0.052400000000000446,-4.039399999999999,-3.9869999999999983
TRN-0803,14.8867,75.4868,18.0,7.5017,11.0816,11.7859,13.2672,44.839,Valid,-0.7042999999999999,-2.185600000000001,-1.481300000000001
TRN-0414,14.0512,70.4544,45.052,55.2408,11.3593,12.7422,13.8951,60.6659,Valid,-1.3829000000000011,-2.5358,-1.152899999999999
TRN-0347,31.3892,61.6279,30.734,59.4728,19.219,17.6853,24.8014,77.0681,Valid,1.5336999999999996,-5.5824,-7.116099999999999
TRN-0022,10.984,63.6764,34.8429,45.5198,9.0669,10.3063,11.1205,29.858,Valid,-1.2393999999999998,-2.0535999999999994,-0.8141999999999996
TRN-0534,9.9767,102.2508,27.3341,52.6467,10.9906,13.3539,12.5827,12.1712,Valid,-2.363299999999999,-1.5921000000000003,0.7711999999999986
TRN-0690,19.3418,107.1489,26.47,17.3647,15.2982,16.7083,16.9269,58.3653,Invalid,-1.4101000000000017,-1.6287000000000003,-0.21859999999999857
TRN-0021,25.4376,105.8126,24.01,17.6411,17.9464,18.4169,21.6122,51.5824,Valid,-0.4704999999999977,-3.665800000000001,-3.195300000000003
TRN-0280,27.7531,100.6147,29.6118,29.7973,19.0287,19.2137,23.3513,64.087,Valid,-0.18499999999999872,-4.322599999999998,-4.137599999999999
TRN-0366,24.3028,79.2742,39.3552,10.3422,16.3572,16.5962,20.5079,46.8445,Valid,-0.23900000000000077,-4.1507000000000005,-3.9116999999999997
TRN-0775,29.5407,41.2186,43.8119,6.1275,16.6176,15.0835,21.8808,48.6293,Valid,1.5340999999999987,-5.263200000000001,-6.7973
TRN-0274,30.8093,80.8853,32.2866,32.2677,19.4915,18.5482,24.6741,53.8304,Valid,0.9432999999999971,-5.182600000000001,-6.125899999999998
TRN-0404,23.7474,48.4547,23.1116,46.5521,14.4691,13.4609,18.3451,48.0412,Valid,1.0081999999999987,-3.8759999999999994,-4.884199999999998
TRN-0139,20.8691,25.8051,33.1449,7.2908,11.1923,10.2307,14.7645,59.8275,Valid,0.9615999999999989,-3.5722000000000005,-4.533799999999999
TRN-0325,26.5393,44.1499,20.0222,45.7095,15.6498,13.8113,20.1295,60.542,Valid,1.8385000000000016,-4.479699999999999,-6.318200000000001
TRN-0155,25.4113,48.2705,35.1281,17.6202,15.2911,14.2782,19.8332,46.3663,Valid,1.0129000000000001,-4.542100000000001,-5.5550000000000015
TRN-0756,18.5486,32.1192,32.1721,47.2999,11.1649,10.5368,14.573,52.4955,Valid,0.6280999999999999,-3.408100000000001,-4.036200000000001
TRN-0679,30.3557,91.8033,35.0595,45.8747,19.865,19.5118,24.6688,53.0942,Valid,0.3531999999999975,-4.8038000000000025,-5.157
TRN-0837,22.8665,30.6578,36.9534,24.3963,15.1315,16.2079,16.7916,45.8619,Invalid,-1.0763999999999978,-1.6600999999999981,-0.5837000000000003
TRN-0160,30.0586,32.3412,37.7249,9.3042,16.3571,14.3251,21.5508,54.612,Valid,2.0319999999999983,-5.1937,-7.225699999999998
TRN-0058,31.3506,109.6014,35.8066,50.6344,21.7,21.5969,27.0793,57.1371,Valid,0.10309999999999775,-5.379300000000001,-5.482399999999998
TRN-0357,13.0874,48.0294,42.0912,28.1127,9.6031,10.4584,12.469,52.8484,Invalid,-0.8552999999999997,-2.8659,-2.0106
TRN-0964,17.1665,43.9713,47.3783,13.5215,10.8962,11.3229,14.2006,49.4543,Valid,-0.4267000000000003,-3.3043999999999993,-2.877699999999999
TRN-0594,31.7607,60.7084,33.7976,47.1394,19.2807,17.6694,24.8962,49.0986,Valid,1.6113,-5.615500000000001,-7.226800000000001
TRN-0520,20.2427,35.2642,36.7994,8.5725,11.3985,11.1055,14.7262,66.0157,Valid,0.29300000000000104,-3.3277,-3.620700000000001
TRN-0495,22.6527,78.1419,34.0494,41.5444,15.8485,16.0008,20.0946,47.2861,Valid,-0.1523000000000021,-4.2461,-4.093799999999998
TRN-0328,8.935,70.4062,39.5264,32.159,8.5375,10.6639,10.031,45.449,Valid,-2.1264000000000003,-1.493500000000001,0.6328999999999994
TRN-0152,30.236,74.725,22.1657,13.3417,19.1212,17.8014,23.953,34.737,Valid,1.3198000000000008,-4.831799999999998,-6.151599999999998
TRN-0962,19.9277,91.0498,37.7678,56.4853,15.2122,16.215,18.7176,44.0866,Valid,-1.0028000000000006,-3.5054000000000016,-2.502600000000001
TRN-0990,26.8625,67.5097,36.0548,44.896,17.1685,16.3352,21.811,34.2837,Valid,0.8333000000000013,-4.642499999999998,-5.4758
TRN-0740,28.0295,103.8628,36.1283,6.1492,19.0844,19.44,23.6415,48.6006,Valid,-0.3556000000000026,-4.557100000000002,-4.201499999999999
TRN-0812,8.5155,86.0259,29.6979,10.0395,8.8374,11.0558,10.0591,57.7836,Valid,-2.218399999999999,-1.2217000000000002,0.9966999999999988
TRN-0079,21.2508,94.7546,38.0479,17.6921,15.5653,16.2966,18.7659,23.5672,Valid,-0.731300000000001,-3.200599999999998,-2.469299999999997
TRN-0008,16.3568,100.6456,27.8161,43.0531,13.7975,15.3252,16.3612,64.6641,Valid,-1.5277000000000012,-2.5637000000000008,-1.0359999999999996
TRN-0865,9.9448,45.6114,22.4851,47.8265,7.713,8.1738,9.3757,51.8502,Valid,-0.4607999999999999,-1.6627,-1.2019000000000002
TRN-0909,10.9793,47.4117,37.106,33.0558,8.1981,9.362,10.0748,55.9068,Valid,-1.1639,-1.8766999999999996,-0.7127999999999997
TRN-0693,16.6508,72.2498,37.118,36.5301,12.4433,13.3031,15.5018,77.6366,Valid,-0.8597999999999999,-3.0584999999999987,-2.1986999999999988
TRN-0427,21.5946,80.6941,19.9261,48.8104,15.272,15.2728,18.9574,48.5895,Valid,-0.0007999999999999119,-3.6853999999999996,-3.6845999999999997
TRN-0595,8.7473,59.1484,29.0356,9.764,7.646,9.0648,9.2381,55.1136,Valid,-1.4188,-1.5920999999999994,-0.17329999999999934
TRN-0086,8.299,38.1623,29.2119,41.8582,6.5322,7.5852,7.9413,57.9677,Valid,-1.0530000000000008,-1.4091000000000005,-0.35609999999999964
TRN-0338,23.8341,19.4216,36.1564,8.3279,12.4987,11.0045,16.7929,39.7972,Valid,1.4941999999999993,-4.2942,-5.788399999999999
TRN-0745,16.5307,105.1387,45.288,58.565,14.3957,16.4442,17.1558,35.4316,Invalid,-2.048499999999999,-2.7600999999999996,-0.7116000000000007
TRN-0256,17.645,28.3906,40.9344,39.962,10.5166,10.0301,14.1336,18.6089,Valid,0.48650000000000126,-3.616999999999999,-4.1035
TRN-0412,30.6871,101.6972,34.5462,27.1574,20.6696,20.5741,25.6762,43.8239,Valid,0.0954999999999977,-5.006600000000002,-5.1021
TRN-0073,25.9467,99.2373,38.3006,24.3131,18.2167,18.773,22.4057,42.8541,Valid,-0.5563000000000002,-4.189,-3.6327
TRN-0836,11.3923,89.2344,39.1595,59.9745,10.9529,13.1016,13.2032,58.1531,Valid,-2.1487,-2.250300000000001,-0.10160000000000124
TRN-0907,9.433,32.4186,50.2549,16.8465,11.9059,7.6211,8.2026,50.3169,Invalid,4.284800000000001,3.7033000000000005,-0.5815000000000001
TRN-0010,28.6079,69.1926,27.2581,40.2768,17.9159,16.5888,22.8275,53.0851,Valid,1.3271000000000015,-4.9116,-6.2387000000000015
TRN-0569,27.6118,92.0571,36.6811,42.2679,18.5669,18.6258,22.8757,40.0431,Valid,-0.058900000000001285,-4.308799999999998,-4.249899999999997
TRN-0528,8.5617,24.5077,44.9333,6.3482,5.669,6.6036,7.5,61.0969,Valid,-0.9346000000000005,-1.8310000000000004,-0.8963999999999999
TRN-0983,29.4688,17.7436,33.5759,43.7144,15.3535,13.0609,20.5369,47.1622,Valid,2.2926,-5.183399999999999,-7.475999999999999
TRN-0760,31.1008,93.8091,38.0847,57.8627,20.76,20.5065,25.8765,55.4406,Valid,0.2535000000000025,-5.1164999999999985,-5.370000000000001
TRN-0547,8.4849,99.8539,44.2752,43.2362,9.9363,12.819,11.4051,50.535,Valid,-2.8827000000000016,-1.4687999999999999,1.4139000000000017
TRN-0376,17.5322,81.2201,46.1176,40.8133,13.0548,14.5056,15.8591,79.6941,Valid,-1.4507999999999992,-2.8042999999999996,-1.3535000000000004
TRN-0600,14.0661,84.1703,25.8325,46.2828,11.8873,13.3135,14.1282,36.08,Valid,-1.4261999999999997,-2.2409,-0.8147000000000002
TRN-0029,21.3349,46.1014,34.2588,5.2606,12.5252,12.1878,16.1059,63.5447,Valid,0.3374000000000006,-3.5806999999999984,-3.918099999999999
TRN-0039,15.0679,82.3924,27.7559,53.5868,10.1403,19.8333,15.3618,57.5077,Invalid,-9.693000000000001,-5.221500000000001,4.471500000000001
TRN-0033,20.2632,93.7754,33.5299,33.6812,15.3049,16.2077,18.5165,72.5603,Valid,-0.9027999999999992,-3.2116000000000007,-2.3088000000000015
TRN-0833,9.3932,15.4321,32.6449,7.6237,5.4199,5.5241,7.3907,47.3802,Valid,-0.10419999999999963,-1.9707999999999997,-1.8666
TRN-0390,19.3037,86.3268,39.0552,48.9097,14.7924,15.7134,17.9805,22.1999,Valid,-0.9209999999999994,-3.1880999999999986,-2.2670999999999992
TRN-0044,29.26,109.6202,29.7864,22.7548,20.2331,20.4709,24.7869,35.2815,Valid,-0.2378,-4.553799999999999,-4.315999999999999
TRN-0452,19.0424,94.3785,41.6341,21.8384,14.7669,16.189,17.6107,47.4642,Valid,-1.4221000000000004,-2.8438000000000017,-1.4217000000000013
TRN-0228,10.1831,25.6679,37.4147,15.7114,6.1981,6.7544,8.0825,60.7987,Valid,-0.5563000000000002,-1.8843999999999994,-1.3280999999999992
TRN-0432,10.4138,55.6913,32.6882,40.139,10.7131,2.667,10.4162,58.3703,Invalid,8.046100000000001,0.29690000000000083,-7.7492
TRN-0898,26.7175,47.5673,35.3142,45.1466,16.3394,14.9931,21.1996,33.4623,Valid,1.3463000000000012,-4.860199999999999,-6.2065
TRN-0204,24.7316,43.7365,37.4064,31.1994,14.6743,13.4906,19.0906,60.7113,Valid,1.1837,-4.416299999999998,-5.599999999999998
TRN-0121,19.018,17.826,43.742,43.2296,1.7456,10.1924,14.6032,35.4098,Invalid,-8.4468,-12.8576,-4.4108
TRN-0902,28.3028,73.1395,45.6515,57.1996,18.1078,17.6794,23.3092,41.0806,Valid,0.4283999999999999,-5.2014,-5.6297999999999995
TRN-0183,30.8671,51.742,18.0,17.4126,18.049,15.8019,23.282,26.729,Valid,2.2470999999999997,-5.2330000000000005,-7.4801
TRN-0634,13.8956,58.478,45.3235,55.4579,10.3178,11.3468,12.8722,68.3149,Valid,-1.029,-2.5543999999999993,-1.5253999999999994
TRN-0378,21.3745,17.0531,38.5025,54.46,11.9475,10.3384,16.2741,42.3971,Valid,1.6090999999999998,-4.326600000000001,-5.935700000000001
TRN-0814,30.3615,58.1783,33.7793,29.3668,18.1696,16.7122,23.3428,41.7268,Valid,1.4573999999999998,-5.173200000000001,-6.630600000000001
TRN-0396,30.3569,41.0262,28.9521,19.2467,16.9297,14.9258,22.1304,37.034,Valid,2.0039,-5.200700000000001,-7.204600000000001
TRN-0663,31.9783,109.3958,31.4348,44.0483,21.8455,21.4674,27.2844,44.6375,Valid,0.3780999999999999,-5.4389,-5.817
TRN-0193,8.8136,104.1247,23.7841,53.9583,10.6197,13.0278,11.8825,66.9895,Valid,-2.4080999999999992,-1.2628000000000004,1.1452999999999989
TRN-0163,26.8467,50.4581,37.9266,8.6355,15.6853,14.5305,20.1717,54.5794,Valid,1.1547999999999998,-4.4864000000000015,-5.641200000000001
TRN-0951,16.8647,40.1412,23.5961,19.1775,10.2588,9.7996,13.1537,53.8028,Valid,0.45920000000000094,-2.8949,-3.3541000000000007
TRN-0453,31.6677,82.2572,33.8737,25.2574,20.0473,19.1506,25.5127,65.8802,Valid,0.8966999999999992,-5.465399999999999,-6.362099999999998
TRN-0247,30.139,68.3414,19.0017,23.2784,18.2733,16.743,23.1979,36.1587,Valid,1.5303000000000004,-4.924600000000002,-6.454900000000002
TRN-0892,20.9863,19.4037,37.8768,46.298,11.6783,10.6496,15.2556,31.9236,Valid,1.0287000000000006,-3.5772999999999993,-4.606
TRN-0841,29.8949,91.0083,27.9446,15.6917,19.3979,18.9882,24.2031,42.8908,Valid,0.40970000000000084,-4.805199999999999,-5.2149
TRN-0233,15.3672,38.6916,36.452,59.6472,6.9692,3.8644,12.7546,41.3043,Invalid,3.1048,-5.7854,-8.8902
TRN-0896,16.8148,26.4401,32.9144,53.3421,10.6575,9.7959,13.985,46.5964,Valid,0.861600000000001,-3.327499999999999,-4.1891
TRN-0572,9.7781,45.8148,36.6675,50.8468,7.8509,8.7594,9.9697,30.3101,Valid,-0.9084999999999992,-2.1187999999999994,-1.2103000000000002
TRN-0377,25.8767,71.6325,26.5204,14.8354,16.5446,15.9533,20.6098,49.2504,Valid,0.5912999999999986,-4.065200000000001,-4.656499999999999
TRN-0402,20.3494,47.6153,20.0764,38.3104,14.6877,18.0815,16.1271,60.5635,Invalid,-3.393799999999999,-1.4393999999999991,1.9543999999999997
TRN-0692,21.0089,88.0631,36.4225,28.2623,24.9495,16.0915,18.8807,56.9598,Invalid,8.858,6.0687999999999995,-2.789200000000001
TRN-0524,26.783,33.5773,29.6182,6.2275,14.7745,13.1842,19.3179,34.1612,Valid,1.5902999999999992,-4.543400000000002,-6.133700000000001
TRN-0686,17.2166,40.7619,36.5746,56.3485,10.9047,10.5972,13.8475,47.2079,Valid,0.3074999999999992,-2.9428,-3.2502999999999993
TRN-0479,19.153,39.1288,27.4245,59.066,14.4508,18.5147,15.8739,49.9218,Invalid,-4.063900000000002,-1.4231000000000016,2.6408000000000005
TRN-0731,13.9035,89.1543,36.5661,28.288,11.6396,13.7202,13.5417,53.827,Valid,-2.0806000000000004,-1.9021000000000008,0.17849999999999966
TRN-0099,20.2736,98.1302,26.7456,46.5455,15.4839,16.3896,19.0144,42.5996,Valid,-0.9057000000000013,-3.530499999999998,-2.624799999999997
TRN-0817,10.3326,92.2829,31.1727,49.2921,10.5226,12.7387,12.1273,45.9361,Valid,-2.216099999999999,-1.6046999999999993,0.6113999999999997
TRN-0277,27.884,80.7621,35.9598,51.4908,18.1225,17.7811,22.8208,31.7943,Valid,0.34140000000000015,-4.6983,-5.0397
TRN-0493,20.1257,27.8475,37.8216,40.1598,11.5988,10.7917,15.3087,48.7406,Valid,0.8071000000000002,-3.7098999999999993,-4.5169999999999995
TRN-0726,20.0636,36.2696,21.0752,16.9709,11.9,10.664,15.1836,52.3788,Valid,1.2360000000000007,-3.2836,-4.5196000000000005
TRN-0330,26.031,19.3516,38.3725,38.5153,13.8593,12.1453,18.3326,50.1899,Valid,1.7139999999999986,-4.4733,-6.187299999999999
TRN-0117,23.1148,32.8453,34.0878,15.1929,13.1449,11.8919,17.2516,51.8169,Valid,1.2530000000000001,-4.1067,-5.3597
TRN-0840,8.9498,57.5485,34.0731,6.2441,7.4276,8.9841,9.0359,49.734,Valid,-1.5564999999999998,-1.6082999999999998,-0.05180000000000007
TRN-0640,11.8036,103.8967,40.1589,32.5814,14.9657,18.8878,13.5683,61.162,Invalid,-3.9220999999999986,1.3973999999999993,5.319499999999998
TRN-0576,9.2718,33.9917,26.1932,21.3669,6.3612,6.8259,8.2625,60.8207,Valid,-0.46469999999999967,-1.901299999999999,-1.4365999999999994
TRN-0815,19.7839,44.4744,35.2429,41.0408,12.316,11.8512,16.0196,42.8264,Valid,0.4648000000000003,-3.7036,-4.1684
TRN-0048,14.4827,83.324,29.2952,44.22,12.0149,13.4732,14.4046,38.866,Valid,-1.4582999999999995,-2.3896999999999995,-0.9314
TRN-0783,21.1949,108.7053,26.2056,47.5161,16.633,17.8845,20.0756,49.4543,Valid,-1.2515,-3.4426000000000023,-2.1911000000000023
TRN-0632,31.9735,69.2267,37.9105,34.68,19.336,18.1544,24.6004,45.4908,Valid,1.1815999999999995,-5.264400000000002,-6.4460000000000015
TRN-0766,23.4755,92.6999,25.5168,7.1791,16.4879,16.7331,19.9848,48.9082,Valid,-0.24520000000000053,-3.4969,-3.2516999999999996
TRN-0241,17.2696,76.3134,34.1474,6.8534,12.628,13.5151,15.3496,45.6354,Valid,-0.8871000000000002,-2.7216000000000005,-1.8345000000000002
TRN-0810,23.8527,97.2547,35.4709,33.6235,17.4008,17.9167,21.4636,64.1445,Valid,-0.5158999999999985,-4.062799999999999,-3.546900000000001
TRN-0301,31.3955,107.7199,28.1927,21.7747,19.3311,28.0601,26.6706,41.9273,Invalid,-8.729,-7.339500000000001,1.3894999999999982
TRN-0984,28.7539,86.5251,31.709,38.5884,19.0654,18.6212,23.9913,43.3456,Valid,0.4441999999999986,-4.925899999999999,-5.370099999999997
TRN-0054,30.4531,88.0644,32.0545,34.9604,19.8072,19.2231,24.8046,80.5923,Valid,0.584100000000003,-4.997399999999999,-5.581500000000002
TRN-0866,10.0427,38.7344,30.3281,48.4402,0.0,7.9897,9.259,30.3878,Invalid,-7.9897,-9.259,-1.2693000000000003
TRN-0180,16.0409,26.3495,35.8273,56.5978,9.5647,9.0462,12.8008,33.9355,Valid,0.5184999999999995,-3.2361000000000004,-3.7546
TRN-0832,26.5757,84.5292,46.3478,32.8302,17.8573,17.963,22.2743,74.1483,Valid,-0.10570000000000235,-4.417000000000002,-4.311299999999999
TRN-0979,9.6624,74.2431,42.9247,42.6739,9.1369,11.4155,10.8367,67.7177,Valid,-2.278599999999999,-1.6997999999999998,0.5787999999999993
TRN-0070,27.0056,63.4253,35.9462,35.4084,16.9847,16.1667,21.572,53.3195,Valid,0.8180000000000014,-4.587299999999999,-5.4053
TRN-0169,15.1614,82.0274,25.1007,7.2104,11.8337,13.0679,14.1548,62.8403,Valid,-1.2341999999999995,-2.3210999999999995,-1.0869
TRN-0599,19.5873,19.6865,35.3793,12.1957,10.6163,9.7921,14.0789,51.5171,Valid,0.8242000000000012,-3.4626,-4.286800000000001
TRN-0998,21.6903,73.4161,34.7918,25.7828,14.9436,15.1886,18.7858,31.6359,Valid,-0.24499999999999922,-3.8421999999999983,-3.597199999999999
TRN-0016,19.1531,67.5403,44.1923,16.6557,12.8284,13.5424,15.9988,42.3271,Valid,-0.7140000000000004,-3.170399999999999,-2.4563999999999986
TRN-0314,17.1067,61.6249,24.8072,10.2851,11.5329,11.9072,14.219,51.8342,Valid,-0.37429999999999986,-2.6860999999999997,-2.3118
TRN-0628,17.3905,47.9269,26.7059,58.6967,11.6212,11.3781,15.0085,44.1,Valid,0.2431000000000001,-3.3872999999999998,-3.6304
TRN-0586,9.8497,48.8292,49.9941,41.9037,8.1285,9.5477,10.1542,69.9002,Valid,-1.4192,-2.0256999999999987,-0.6064999999999987
TRN-0145,29.3082,105.8771,43.4125,9.8873,19.8704,20.2378,24.6602,46.3785,Valid,-0.36739999999999995,-4.7898,-4.4224
TRN-0370,27.8564,48.3216,33.5844,18.1832,16.3613,14.9818,20.9924,31.3304,Valid,1.3795000000000002,-4.6311,-6.0106
TRN-0122,31.8857,49.6381,38.1437,28.7934,18.1299,16.4775,23.5738,47.1112,Valid,1.6524,-5.443899999999999,-7.096299999999999
TRN-0374,23.1221,109.7203,46.3794,39.7795,17.8087,19.0765,21.4412,50.6761,Valid,-1.2677999999999976,-3.6324999999999967,-2.364699999999999
TRN-0878,13.9113,105.5919,33.6955,36.2678,10.5031,20.7532,15.6068,41.2921,Invalid,-10.2501,-5.1037,5.1464
TRN-0847,10.5879,24.4649,37.1274,49.8712,6.8628,7.1306,8.9615,28.1238,Valid,-0.26780000000000026,-2.098699999999999,-1.8308999999999989
TRN-0540,31.2972,94.3311,29.0551,52.1742,20.9992,20.3502,26.3378,36.4869,Valid,0.6489999999999974,-5.338600000000003,-5.9876000000000005
TRN-0808,9.5961,62.7447,45.4544,7.0814,13.62775,10.0403,9.9205,53.4667,Invalid,3.5874500000000005,3.70725,0.11979999999999968
TRN-0886,9.5103,41.0171,26.1524,39.0628,7.2008,7.5552,8.7786,40.1126,Valid,-0.35440000000000005,-1.5778000000000008,-1.2234000000000007
TRN-0510,27.9197,27.1864,27.2906,49.5003,15.25,13.1347,20.14,44.8598,Valid,2.1152999999999995,-4.890000000000001,-7.0053
TRN-0418,11.9313,52.7544,42.8991,27.5887,8.9263,9.9342,11.1392,55.1761,Valid,-1.0079000000000011,-2.212900000000001,-1.205
TRN-0850,13.3815,37.7292,31.756,45.366,9.0567,9.3006,11.7747,78.4565,Valid,-0.2439,-2.718,-2.4741
TRN-0532,26.879,60.1489,22.0906,13.677,16.0546,14.7739,20.373,64.638,Valid,1.2807000000000013,-4.3184000000000005,-5.599100000000002
TRN-0361,27.8914,24.7733,29.776,10.3938,14.7921,12.5916,19.7028,52.313,Valid,2.2005,-4.9107,-7.1112
TRN-0161,16.1451,82.5904,26.857,31.5841,12.7468,13.7874,15.18,73.8668,Valid,-1.0405999999999995,-2.4331999999999994,-1.3925999999999998
TRN-0110,24.5955,66.6176,38.2375,53.1687,16.1615,15.8666,20.7128,41.1122,Valid,0.29490000000000016,-4.551300000000001,-4.846200000000001
TRN-0175,12.5344,101.6442,32.2129,53.5995,12.1063,14.2966,14.2216,49.4543,Valid,-2.1903000000000006,-2.1153000000000013,0.07499999999999929
TRN-0616,20.4904,26.5967,26.2294,14.7813,11.3379,9.9378,14.7259,55.1477,Valid,1.4001000000000001,-3.388,-4.7881
TRN-0119,15.6102,75.703,26.1544,13.7047,11.7033,12.5963,13.9901,50.7214,Valid,-0.8929999999999989,-2.2867999999999995,-1.3938000000000006
TRN-0635,28.8943,84.908,34.2153,18.1794,18.634,18.1477,23.4368,56.8268,Valid,0.48629999999999995,-4.802800000000001,-5.289100000000001
TRN-0278,15.1906,103.8022,32.8666,43.5159,13.434,15.3229,15.801,70.573,Valid,-1.8889000000000014,-2.367000000000001,-0.4780999999999995
TRN-0225,27.9293,38.0633,39.1615,20.9747,18.3877,21.4138,20.7639,64.6651,Invalid,-3.0260999999999996,-2.3762000000000008,0.6498999999999988
TRN-0959,29.2834,96.4813,26.6221,29.2271,19.7453,19.3891,24.716,44.6016,Valid,0.3562000000000012,-4.970700000000001,-5.326900000000002
TRN-0349,26.5322,71.4206,39.4889,58.2879,23.7994,17.0447,22.0266,49.1332,Invalid,6.7547,1.7728000000000002,-4.9818999999999996
TRN-0159,11.4085,75.1307,29.9009,40.9165,9.9183,11.561,11.6384,20.9754,Valid,-1.6426999999999996,-1.7201000000000004,-0.0774000000000008
TRN-0032,9.6771,40.9333,42.7255,56.3017,7.5451,8.5237,9.7694,29.2837,Valid,-0.9786000000000001,-2.2242999999999995,-1.2456999999999994
TRN-0344,9.1303,20.5699,37.6841,25.2845,5.7455,6.2235,7.4901,51.5441,Valid,-0.47799999999999976,-1.7446000000000002,-1.2666000000000004
TRN-0391,14.6069,39.0401,34.8904,19.468,9.4995,9.5566,11.9096,63.8012,Valid,-0.05710000000000015,-2.4101,-2.3529999999999998
TRN-0651,16.53,103.9792,43.4328,46.9103,14.2198,16.2414,17.0286,37.4711,Valid,-2.0215999999999994,-2.8088000000000015,-0.7872000000000021
TRN-0538,31.3956,65.9954,44.7277,20.6592,18.6968,17.6704,24.1282,24.3526,Valid,1.0263999999999989,-5.4314,-6.457799999999999
